city,city_ibge_code,date,epidemiological_week,estimated_population,estimated_population_2019,is_last,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,order_for_place,place_type,state,new_confirmed,new_deaths
Graça Aranha,2104701.0,2021-08-08,202132,6261.0,6262.0,True,False,124,1980.5142899999998,2021-08-08,0.0242,3,451,city,MA,0,0
Santo Hipólito,3160603.0,2021-06-18,202124,3065.0,3087.0,True,False,124,4045.677,2021-06-18,0.0,0,375,city,MG,0,0
Miguelópolis,3529708.0,2021-08-11,202132,22355.0,22226.0,True,False,1239,5542.38425,2021-08-11,0.0694,86,479,city,SP,0,0
Curaçá,2909901.0,2021-07-29,202130,34886.0,34700.0,True,False,1238,3548.7014799999997,2021-07-29,0.0226,28,470,city,BA,4,0
Araxá,3104007.0,2021-06-18,202124,107337.0,106229.0,True,False,12372,11526.31432,2021-06-18,0.0158,196,431,city,MG,51,1
Iracema,1400282.0,2021-08-07,202131,12296.0,11950.0,True,False,1237,10060.18217,2021-08-07,0.0113,14,460,city,RR,0,0
São José da Tapera,2708402.0,2021-07-02,202126,32405.0,32260.0,True,False,1236,3814.2262,2021-07-02,0.0251,31,415,city,AL,0,0
Rafael Jambeiro,2925956.0,2021-07-29,202130,22633.0,22621.0,True,False,1236,5461.05245,2021-07-29,0.0202,25,454,city,BA,7,0
Montes Claros de Goiás,5213707.0,2021-08-08,202132,8047.0,8055.0,True,False,1234,15334.90742,2021-08-08,0.0178,22,431,city,GO,0,0
Ipuiúna,3131505.0,2021-06-18,202124,10118.0,10079.0,True,False,1233,12186.202809999999,2021-06-18,0.03,37,434,city,MG,4,0
Importados/Indefinidos,,2021-07-29,202130,,,True,False,12317,,2021-07-29,0.0227,280,493,city,BA,795,1
Maracajá,4210407.0,2021-08-10,202132,7378.0,7293.0,True,False,1231,16684.738409999998,2021-08-10,0.0162,20,470,city,SC,1,0
Monte Alegre,2407807.0,2021-08-09,202132,22576.0,22451.0,True,False,1231,5452.69313,2021-08-09,0.0089,11,500,city,RN,1,0
Ribeirão Claro,4121802.0,2021-08-12,202132,10645.0,10668.0,True,False,1231,11564.114609999999,2021-08-12,0.0146,18,414,city,PR,1,0
Santa Izabel do Oeste,4123808.0,2021-08-12,202132,14794.0,14659.0,True,False,1231,8320.940920000001,2021-08-12,0.0268,33,413,city,PR,0,0
Belém,2700805.0,2021-07-02,202126,4284.0,4344.0,True,False,123,2871.1484600000003,2021-07-02,0.0569,7,407,city,AL,0,0
Itapevi,3522505.0,2021-08-11,202132,240961.0,237700.0,True,False,12290,5100.41044,2021-08-11,0.0549,675,500,city,SP,22,3
São Francisco,3161106.0,2021-06-18,202124,56477.0,56323.0,True,False,1229,2176.10709,2021-06-18,0.026,32,423,city,MG,8,0
Paulistana,2207801.0,2021-08-11,202132,20554.0,20523.0,True,False,1228,5974.506179999999,2021-08-11,0.0114,14,450,city,PI,2,0
Limoeiro de Anadia,2704203.0,2021-07-02,202126,28771.0,28635.0,True,False,1227,4264.71099,2021-07-02,0.0236,29,436,city,AL,1,0
Nova Prata do Iguaçu,4117255.0,2021-08-12,202132,10544.0,10548.0,True,False,1226,11627.46586,2021-08-12,0.0155,19,418,city,PR,0,0
Teófilo Otoni,3168606.0,2021-06-18,202124,140937.0,140592.0,True,False,12258,8697.50314,2021-06-18,0.0238,292,423,city,MG,69,2
Itapema,4208302.0,2021-08-10,202132,67338.0,65312.0,True,False,12250,18191.80849,2021-08-10,0.02,245,503,city,SC,20,0
Itagibá,2915205.0,2021-07-29,202130,14452.0,14579.0,True,False,1225,8476.33546,2021-07-29,0.0204,25,489,city,BA,10,0
Glória de Dourados,5004007.0,2021-08-08,202132,9950.0,9965.0,True,False,1225,12311.55779,2021-08-08,0.0212,26,450,city,MS,0,0
Ubaitaba,2932200.0,2021-07-29,202130,18847.0,19056.0,True,False,1225,6499.70818,2021-07-29,0.0318,39,460,city,BA,1,0
Taperoá,2931202.0,2021-07-29,202130,21253.0,21074.0,True,False,1224,5759.18694,2021-07-29,0.027,33,471,city,BA,1,0
Santa Rosa do Sul,4215653.0,2021-08-10,202132,8378.0,8358.0,True,False,1223,14597.75603,2021-08-10,0.0196,24,483,city,SC,-8,0
Tapes,4321105.0,2021-08-09,202132,17332.0,17300.0,True,False,1223,7056.31202,2021-08-09,0.0499,61,431,city,RS,0,0
Lagoa do Carro,2608453.0,2021-08-11,202132,18252.0,18071.0,True,False,1222,6695.1567,2021-08-11,0.0205,25,493,city,PE,2,0
Palmares do Sul,4313656.0,2021-08-09,202132,11330.0,11318.0,True,False,1222,10785.52515,2021-08-09,0.0286,35,431,city,RS,1,0
Caicó,2402006.0,2021-08-09,202132,68343.0,67952.0,True,False,12211,17867.22854,2021-08-09,0.0121,148,500,city,RN,7,0
Cacimba de Dentro,2503506.0,2021-08-08,202132,17178.0,17187.0,True,False,1220,7102.10735,2021-08-08,0.0279,34,450,city,PB,0,0
Cássia,3115102.0,2021-06-18,202124,17740.0,17740.0,True,False,1220,6877.11387,2021-06-18,0.0344,42,359,city,MG,10,1
Itacaré,2914901.0,2021-07-29,202130,28684.0,28296.0,True,False,1220,4253.24223,2021-07-29,0.0213,26,461,city,BA,0,0
Caranaíba,3113107.0,2021-06-18,202124,3166.0,3183.0,True,False,122,3853.4428299999995,2021-06-18,0.0328,4,384,city,MG,2,0
Olhos-d'Água,3145455.0,2021-06-18,202124,6171.0,6096.0,True,False,122,1976.98914,2021-06-18,0.041,5,396,city,MG,0,0
Angelândia,3102852.0,2021-06-18,202124,8557.0,8520.0,True,False,122,1425.7333199999998,2021-06-18,0.0082,1,357,city,MG,6,0
,16.0,2021-08-12,202132,861773.0,845731.0,True,False,121934,14149.2017,2021-08-12,0.0159,1933,511,state,AP,66,2
Itumbiara,5211503.0,2021-08-08,202132,105809.0,104742.0,True,False,12192,11522.6493,2021-08-08,0.035,427,497,city,GO,10,0
Carmo do Rio Claro,3114402.0,2021-06-18,202124,21268.0,21225.0,True,False,1219,5731.61557,2021-06-18,0.0369,45,386,city,MG,11,0
Ibiraiaras,4309902.0,2021-08-09,202132,7265.0,7262.0,True,False,1219,16779.07777,2021-08-09,0.0287,35,434,city,RS,0,0
Soledade,2516102.0,2021-08-08,202132,15102.0,14989.0,True,False,1219,8071.77857,2021-08-08,0.0115,14,456,city,PB,3,1
Guadalupe,2204501.0,2021-08-11,202132,10497.0,10499.0,True,False,1218,11603.31523,2021-08-11,0.0181,22,443,city,PI,0,0
Eunápolis,2910727.0,2021-07-29,202130,114396.0,113380.0,True,False,12175,10642.85465,2021-07-29,0.0174,212,471,city,BA,54,1
Paraibuna,3535606.0,2021-08-11,202132,18263.0,18222.0,True,False,1217,6663.746370000001,2021-08-11,0.0362,44,470,city,SP,0,0
Chavantes,3557204.0,2021-08-11,202132,12418.0,12418.0,True,False,1217,9800.2899,2021-08-11,0.0378,46,478,city,SP,6,0
,14.0,2021-08-11,202132,631181.0,605761.0,True,False,121481,19246.61864,2021-08-11,0.0157,1905,509,state,RR,166,3
Fernandópolis,3515509.0,2021-08-11,202132,69402.0,69116.0,True,False,12128,17475.00072,2021-08-11,0.0265,321,484,city,SP,39,0
Vera Cruz,2414803.0,2021-08-09,202132,12637.0,12481.0,True,False,1212,9590.883909999999,2021-08-09,0.014,17,439,city,RN,-1,0
Campo Novo de Rondônia,1100700.0,2021-07-24,202129,14266.0,14139.0,True,False,1212,8495.7241,2021-07-24,0.019,23,449,city,RO,2,0
São Caetano de Odivelas,1507102.0,2021-08-07,202131,18129.0,18050.0,True,False,1212,6685.42115,2021-08-07,0.0281,34,473,city,PA,0,0
Missal,4116059.0,2021-08-12,202132,10704.0,10702.0,True,False,1211,11313.52765,2021-08-12,0.0157,19,454,city,PR,0,0
Nova Veneza,5215009.0,2021-08-08,202132,10018.0,9853.0,True,False,1210,12078.25913,2021-08-08,0.0174,21,493,city,GO,0,0
Santa Tereza do Oeste,4124020.0,2021-08-12,202132,10096.0,10139.0,True,False,1210,11984.944529999999,2021-08-12,0.0248,30,458,city,PR,1,0
Desterro do Melo,3121506.0,2021-06-18,202124,2884.0,2901.0,True,False,121,4195.561720000001,2021-06-18,0.0,0,357,city,MG,0,0
André da Rocha,4300661.0,2021-08-09,202132,1343.0,1333.0,True,False,121,9009.679820000001,2021-08-09,0.0083,1,419,city,RS,1,0
Dezesseis de Novembro,4306353.0,2021-08-09,202132,2378.0,2427.0,True,False,121,5088.3095,2021-08-09,0.0165,2,407,city,RS,0,0
Lontras,4209904.0,2021-08-10,202132,12315.0,12130.0,True,False,1209,9817.295979999999,2021-08-10,0.0174,21,442,city,SC,2,0
Lima Campos,2106003.0,2021-08-08,202132,11918.0,11893.0,True,False,1207,10127.53818,2021-08-08,0.0099,12,467,city,MA,0,0
Ibaretama,2305266.0,2021-08-09,202132,13369.0,13353.0,True,False,1207,9028.34917,2021-08-09,0.0199,24,480,city,CE,4,0
,29.0,2021-08-12,202132,14930634.0,14873064.0,True,False,1206678,8081.89391,2021-08-12,0.0216,26070,525,state,BA,1362,24
Natividade,1714203.0,2021-08-09,202132,9250.0,9244.0,True,False,1206,13037.83784,2021-08-09,0.0199,24,444,city,TO,14,0
Atibaia,3504107.0,2021-08-11,202132,144088.0,142761.0,True,False,12057,8367.80301,2021-08-11,0.0226,273,496,city,SP,20,7
Anita Garibaldi,4201000.0,2021-08-10,202132,6957.0,7133.0,True,False,1204,17306.31019,2021-08-10,0.0083,10,491,city,SC,1,0
Trindade,5221403.0,2021-08-08,202132,129823.0,127599.0,True,False,12031,9267.23308,2021-08-08,0.0361,434,495,city,GO,0,0
Porto Calvo,2707305.0,2021-07-02,202126,27249.0,27165.0,True,False,1202,4411.17105,2021-07-02,0.0349,42,434,city,AL,4,0
Craíbas,2702355.0,2021-07-02,202126,24309.0,24219.0,True,False,1201,4940.557,2021-07-02,0.02,24,420,city,AL,3,0
Monte Azul,3142908.0,2021-06-18,202124,20696.0,20854.0,True,False,1200,5798.22188,2021-06-18,0.0217,26,428,city,MG,0,0
Abaeté,3100203.0,2021-06-18,202124,23250.0,23237.0,True,False,1200,5161.29032,2021-06-18,0.0225,27,433,city,MG,16,0
São Gonçalo do Rio Abaixo,3161908.0,2021-06-18,202124,11019.0,10920.0,True,False,1200,10890.280420000001,2021-06-18,0.0192,23,396,city,MG,3,0
Lagoa Santa,5212253.0,2021-08-08,202132,1621.0,1588.0,True,False,120,7402.83775,2021-08-08,0.0333,4,363,city,GO,0,0
Fortuna de Minas,3126406.0,2021-06-18,202124,2967.0,2947.0,True,False,120,4044.4893799999995,2021-06-18,0.0167,2,357,city,MG,0,0
Sarandi,4126256.0,2021-08-12,202132,97803.0,96688.0,True,False,11984,12253.202870000001,2021-08-12,0.0249,299,497,city,PR,19,0
Malacacheta,3139201.0,2021-06-18,202124,18602.0,18650.0,True,False,1198,6440.16772,2021-06-18,0.0167,20,400,city,MG,8,0
Ajuricaba,4300208.0,2021-08-09,202132,6987.0,7024.0,True,False,1196,17117.503940000002,2021-08-09,0.0242,29,484,city,RS,0,0
Senador Guiomard,1200450.0,2021-08-07,202131,23236.0,23024.0,True,False,1196,5147.1854,2021-08-07,0.0351,42,476,city,AC,0,0
Jupi,2608305.0,2021-08-11,202132,14922.0,14836.0,True,False,1196,8015.011390000001,2021-08-11,0.0176,21,480,city,PE,2,0
Curimatá,2203206.0,2021-08-11,202132,11426.0,11388.0,True,False,1196,10467.35515,2021-08-11,0.0134,16,450,city,PI,7,0
Moita Bonita,2804102.0,2021-08-11,202132,11348.0,11335.0,True,False,1196,10539.30208,2021-08-11,0.0109,13,463,city,SE,0,0
Santa Branca,3546009.0,2021-08-11,202132,14857.0,14788.0,True,False,1194,8036.61574,2021-08-11,0.0276,33,495,city,SP,-1,0
Guamiranga,4108957.0,2021-08-12,202132,8811.0,8739.0,True,False,1194,13551.24276,2021-08-12,0.0168,20,419,city,PR,2,0
Salinópolis,1506203.0,2021-08-07,202131,40922.0,40675.0,True,False,1193,2915.30228,2021-08-07,0.0872,104,482,city,PA,0,0
Salto do Jacuí,4316451.0,2021-08-09,202132,12481.0,12449.0,True,False,1192,9550.516790000001,2021-08-09,0.0176,21,447,city,RS,0,0
Pantano Grande,4313953.0,2021-08-09,202132,9083.0,9174.0,True,False,1192,13123.417370000001,2021-08-09,0.021,25,436,city,RS,0,0
Treze de Maio,4218400.0,2021-08-10,202132,7093.0,7081.0,True,False,1192,16805.301,2021-08-10,0.0109,13,485,city,SC,1,0
Icém,3519808.0,2021-08-11,202132,8304.0,8243.0,True,False,1190,14330.443159999999,2021-08-11,0.0218,26,424,city,SP,0,0
Cascalho Rico,3115003.0,2021-06-18,202124,3092.0,3075.0,True,False,119,3848.6416600000002,2021-06-18,0.0336,4,404,city,MG,0,0
Campo Alegre do Fidalgo,2202117.0,2021-08-11,202132,5069.0,5045.0,True,False,119,2347.60308,2021-08-11,0.0084,1,442,city,PI,1,0
Brasilândia de Minas,3108552.0,2021-06-18,202124,16748.0,16538.0,True,False,1189,7099.35515,2021-06-18,0.0143,17,363,city,MG,5,0
Monte Santo de Minas,3143203.0,2021-06-18,202124,21513.0,21524.0,True,False,1188,5522.24237,2021-06-18,0.0362,43,379,city,MG,8,0
Candiota,4304358.0,2021-08-09,202132,9647.0,9584.0,True,False,1187,12304.34332,2021-08-09,0.0135,16,470,city,RS,0,0
São João do Soter,2111078.0,2021-08-08,202132,18645.0,18543.0,True,False,1186,6360.95468,2021-08-08,0.0051,6,449,city,MA,0,0
Cambé,4103701.0,2021-08-12,202132,107341.0,106533.0,True,False,11853,11042.37896,2021-08-12,0.024,285,499,city,PR,36,1
Santo Antônio de Goiás,5219738.0,2021-08-08,202132,6440.0,6283.0,True,False,1184,18385.09317,2021-08-08,0.0262,31,455,city,GO,0,0
Japurá,4112405.0,2021-08-12,202132,9500.0,9425.0,True,False,1183,12452.63158,2021-08-12,0.0135,16,481,city,PR,1,0
Belmonte,2903409.0,2021-07-29,202130,23437.0,23328.0,True,False,1183,5047.57435,2021-07-29,0.0203,24,484,city,BA,6,0
Luís Eduardo Magalhães,2919553.0,2021-07-29,202130,90162.0,87519.0,True,False,11826,13116.3905,2021-07-29,0.0114,135,475,city,BA,256,0
Banzaê,2902658.0,2021-07-29,202130,13240.0,13229.0,True,False,1181,8919.93958,2021-07-29,0.0068,8,441,city,BA,1,0
Lençóis Paulista,3526803.0,2021-08-11,202132,68990.0,68432.0,True,False,11805,17111.17553,2021-08-11,0.0152,179,499,city,SP,4,2
Lagoa de Itaenga,2608503.0,2021-08-11,202132,21460.0,21429.0,True,False,1180,5498.60205,2021-08-11,0.0263,31,482,city,PE,1,0
Joviânia,5212105.0,2021-08-08,202132,7402.0,7387.0,True,False,1180,15941.6374,2021-08-08,0.0186,22,452,city,GO,4,0
Laurentino,4209508.0,2021-08-10,202132,7063.0,6970.0,True,False,1180,16706.78182,2021-08-10,0.0093,11,440,city,SC,-1,0
Mirante do Paranapanema,3530201.0,2021-08-11,202132,18338.0,18259.0,True,False,1180,6434.72571,2021-08-11,0.0322,38,443,city,SP,7,0
Pedra,2610806.0,2021-08-11,202132,22668.0,22617.0,True,False,1180,5205.57614,2021-08-11,0.0263,31,480,city,PE,0,0
Barra do Rio Azul,4301925.0,2021-08-09,202132,1655.0,1690.0,True,False,118,7129.90937,2021-08-09,0.0085,1,407,city,RS,0,0
Biquinhas,3107000.0,2021-06-18,202124,2498.0,2515.0,True,False,118,4723.77902,2021-06-18,0.0085,1,387,city,MG,0,0
Novo Alegre,1715150.0,2021-08-09,202132,2332.0,2332.0,True,False,118,5060.03431,2021-08-09,0.0508,6,444,city,TO,5,0
Vale do Anari,1101757.0,2021-07-24,202129,11377.0,11204.0,True,False,1179,10363.0131,2021-07-24,0.0195,23,450,city,RO,0,0
Glória do Goitá,2606101.0,2021-08-11,202132,30751.0,30604.0,True,False,1178,3830.7697299999995,2021-08-11,0.0399,47,487,city,PE,0,0
São Sebastião de Lagoa de Roça,2515104.0,2021-08-08,202132,11728.0,11661.0,True,False,1177,10035.81173,2021-08-08,0.0178,21,461,city,PB,5,0
Itabirito,3131901.0,2021-06-18,202124,52446.0,51875.0,True,False,11763,22428.78389,2021-06-18,0.0105,124,406,city,MG,31,3
Cruzeta,2403004.0,2021-08-09,202132,7983.0,7998.0,True,False,1175,14718.7774,2021-08-09,0.0094,11,447,city,RN,0,0
Irauçuba,2306108.0,2021-08-09,202132,24305.0,24156.0,True,False,1175,4834.39621,2021-08-09,0.0366,43,471,city,CE,4,0
Três Cachoeiras,4321667.0,2021-08-09,202132,11115.0,11053.0,True,False,1173,10553.306340000001,2021-08-09,0.023,27,472,city,RS,0,0
Santa Leopoldina,3204500.0,2021-08-11,202132,12197.0,12224.0,True,False,1172,9608.92023,2021-08-11,0.0239,28,487,city,ES,9,0
Monte Alegre do Piauí,2206605.0,2021-08-11,202132,10615.0,10613.0,True,False,1171,11031.55911,2021-08-11,0.0145,17,428,city,PI,0,0
Carnaubais,2402501.0,2021-08-09,202132,10867.0,10759.0,True,False,1171,10775.74308,2021-08-09,0.0171,20,498,city,RN,1,0
Nova Ipixuna,1504976.0,2021-08-07,202131,16854.0,16678.0,True,False,1171,6947.905540000001,2021-08-07,0.0188,22,481,city,PA,0,0
Saboeiro,2311900.0,2021-08-09,202132,15788.0,15819.0,True,False,1171,7417.02559,2021-08-09,0.0145,17,445,city,CE,13,0
Maranguape,2307700.0,2021-08-09,202132,130346.0,128978.0,True,False,11709,8983.01444,2021-08-09,0.0224,262,501,city,CE,27,5
Pinhalzinho,3538204.0,2021-08-11,202132,15388.0,15207.0,True,False,1170,7603.327270000001,2021-08-11,0.0051,6,474,city,SP,13,0
Igaci,2703106.0,2021-07-02,202126,25613.0,25631.0,True,False,1170,4567.99282,2021-07-02,0.0137,16,418,city,AL,1,0
Joanópolis,3525508.0,2021-08-11,202132,13338.0,13220.0,True,False,1170,8771.929820000001,2021-08-11,0.006,7,491,city,SP,2,0
Vista Alegre do Prata,4323606.0,2021-08-09,202132,1557.0,1561.0,True,False,117,7514.450870000001,2021-08-09,0.0427,5,469,city,RS,0,0
Fernandes Tourinho,3125804.0,2021-06-18,202124,3466.0,3431.0,True,False,117,3375.64916,2021-06-18,0.1026,12,357,city,MG,0,0
Novo Tiradentes,4313441.0,2021-08-09,202132,2200.0,2211.0,True,False,117,5318.181820000001,2021-08-09,0.0,0,322,city,RS,0,0
Piracema,3150604.0,2021-06-18,202124,6398.0,6409.0,True,False,117,1828.6964699999999,2021-06-18,0.1111,13,402,city,MG,0,0
Bacurituba,2101350.0,2021-08-08,202132,5670.0,5644.0,True,False,117,2063.49206,2021-08-08,0.0171,2,452,city,MA,0,0
Embaúba,3514957.0,2021-08-11,202132,2449.0,2452.0,True,False,117,4777.46019,2021-08-11,0.0769,9,436,city,SP,0,0
Castro,4104907.0,2021-08-12,202132,71809.0,71484.0,True,False,11681,16266.763219999999,2021-08-12,0.0211,246,502,city,PR,2,0
Caxias,2103000.0,2021-08-08,202132,165525.0,164880.0,True,False,11674,7052.71107,2021-08-08,0.0237,277,484,city,MA,0,2
Uiramutã,1400704.0,2021-08-07,202131,10789.0,10559.0,True,False,1166,10807.303740000001,2021-08-07,0.012,14,460,city,RR,0,0
Landri Sales,2205607.0,2021-08-11,202132,5283.0,5295.0,True,False,1164,22032.935830000002,2021-08-11,0.0146,17,454,city,PI,3,0
São Tomé,2412906.0,2021-08-09,202132,11053.0,11055.0,True,False,1164,10531.07754,2021-08-09,0.018,21,465,city,RN,0,1
Floresta do Araguaia,1503044.0,2021-08-07,202131,20525.0,20304.0,True,False,1163,5666.26066,2021-08-07,0.0206,24,454,city,PA,1,3
Iguaí,2913507.0,2021-07-29,202130,26963.0,26916.0,True,False,1163,4313.31825,2021-07-29,0.0327,38,428,city,BA,4,0
Atalaia,2700409.0,2021-07-02,202126,47365.0,47185.0,True,False,1163,2455.3995600000003,2021-07-02,0.0404,47,433,city,AL,1,0
Senador Sá,2312809.0,2021-08-09,202132,7691.0,7623.0,True,False,1162,15108.568459999999,2021-08-09,0.0112,13,487,city,CE,1,0
Itatiba,3523404.0,2021-08-11,202132,122581.0,120858.0,True,False,11614,9474.55152,2021-08-11,0.0154,179,492,city,SP,33,1
Barcarena,1501303.0,2021-08-07,202131,127027.0,124680.0,True,False,11613,9142.15088,2021-08-07,0.0195,227,494,city,PA,1,1
Tunápolis,4218756.0,2021-08-10,202132,4525.0,4543.0,True,False,1161,25657.45856,2021-08-10,0.0086,10,472,city,SC,1,0
Pereiras,3537503.0,2021-08-11,202132,8773.0,8668.0,True,False,1160,13222.38687,2021-08-11,0.019,22,442,city,SP,2,0
Querência do Norte,4121000.0,2021-08-12,202132,12232.0,12206.0,True,False,1160,9483.32243,2021-08-12,0.0052,6,478,city,PR,0,0
Lebon Régis,4209706.0,2021-08-10,202132,12115.0,12107.0,True,False,1160,9574.907140000001,2021-08-10,0.0483,56,420,city,SC,0,0
Rubelita,3156502.0,2021-06-18,202124,5798.0,5995.0,True,False,116,2000.6898899999999,2021-06-18,0.0086,1,368,city,MG,1,0
Pindoba,2707008.0,2021-07-02,202126,2905.0,2908.0,True,False,116,3993.1153200000003,2021-07-02,0.0172,2,420,city,AL,0,0
Porto Vitória,4120309.0,2021-08-12,202132,4061.0,4065.0,True,False,116,2856.4393,2021-08-12,0.0517,6,411,city,PR,1,0
Santo Antônio de Lisboa,2209401.0,2021-08-11,202132,6441.0,6415.0,True,False,116,1800.9625800000001,2021-08-11,0.0431,5,449,city,PI,1,0
Paraíso,4212239.0,2021-08-10,202132,3360.0,3437.0,True,False,116,3452.38095,2021-08-10,0.0517,6,433,city,SC,1,0
Barra do Guarita,4301859.0,2021-08-09,202132,3257.0,3248.0,True,False,116,3561.55972,2021-08-09,0.069,8,404,city,RS,0,0
Glória,2911402.0,2021-07-29,202130,15234.0,15221.0,True,False,1159,7607.98215,2021-07-29,0.0198,23,432,city,BA,13,0
Campos de Júlio,5102686.0,2021-08-11,202132,7070.0,6891.0,True,False,1159,16393.21075,2021-08-11,0.0095,11,450,city,MT,11,0
São Luís Gonzaga do Maranhão,2111409.0,2021-08-08,202132,18727.0,18856.0,True,False,1159,6188.92508,2021-08-08,0.0173,20,467,city,MA,0,0
Arroio do Sal,4301057.0,2021-08-09,202132,10279.0,10065.0,True,False,1159,11275.4159,2021-08-09,0.0345,40,492,city,RS,1,0
Eugenópolis,3124906.0,2021-06-18,202124,11330.0,11275.0,True,False,1158,10220.65313,2021-06-18,0.0155,18,399,city,MG,0,1
Indiara,5209952.0,2021-08-08,202132,15787.0,15611.0,True,False,1158,7335.149170000001,2021-08-08,0.044,51,448,city,GO,1,0
Cruz Machado,4106803.0,2021-08-12,202132,18741.0,18708.0,True,False,1158,6178.9659,2021-08-12,0.0164,19,425,city,PR,0,0
Iguatu,2305506.0,2021-08-09,202132,103074.0,102498.0,True,False,11576,11230.76625,2021-08-09,0.019,220,492,city,CE,107,3
São José da Laje,2708303.0,2021-07-02,202126,23996.0,23927.0,True,False,1157,4821.636939999999,2021-07-02,0.0233,27,423,city,AL,8,0
Mogi Mirim,3530805.0,2021-08-11,202132,93650.0,93189.0,True,False,11565,12349.17245,2021-08-11,0.0297,343,484,city,SP,19,0
Salto Grande,3545407.0,2021-08-11,202132,9364.0,9331.0,True,False,1156,12345.15164,2021-08-11,0.0061,7,469,city,SP,54,0
Maruim,2804003.0,2021-08-11,202132,17271.0,17213.0,True,False,1155,6687.51086,2021-08-11,0.0364,42,473,city,SE,0,0
Vera Cruz do Oeste,4128559.0,2021-08-12,202132,8454.0,8521.0,True,False,1154,13650.343030000002,2021-08-12,0.039,45,432,city,PR,2,0
Getulina,3517000.0,2021-08-11,202132,11447.0,11409.0,True,False,1153,10072.50808,2021-08-11,0.0278,32,461,city,SP,1,0
Amajari,1400027.0,2021-08-07,202131,13185.0,12796.0,True,False,1152,8737.20137,2021-08-07,0.0182,21,460,city,RR,0,0
Ubaíra,2932101.0,2021-07-29,202130,19877.0,19895.0,True,False,1152,5795.64321,2021-07-29,0.0252,29,435,city,BA,-5,0
Jenipapo dos Vieiras,2105476.0,2021-08-08,202132,17040.0,16515.0,True,False,1152,6760.56338,2021-08-08,0.0182,21,451,city,MA,0,0
Santo Antônio do Leverger,5107800.0,2021-08-11,202132,16999.0,16628.0,True,False,1151,6770.98653,2021-08-11,0.0478,55,460,city,MT,10,1
Herculândia,3519006.0,2021-08-11,202132,9588.0,9526.0,True,False,1150,11994.15937,2021-08-11,0.02,23,457,city,SP,0,0
Centro Novo do Maranhão,2103174.0,2021-08-08,202132,21840.0,21622.0,True,False,1150,5265.567770000001,2021-08-08,0.0096,11,470,city,MA,0,0
Diogo de Vasconcelos,3121704.0,2021-06-18,202124,3790.0,3802.0,True,False,115,3034.30079,2021-06-18,0.0,0,416,city,MG,0,0
Uniflor,4128302.0,2021-08-12,202132,2614.0,2605.0,True,False,115,4399.38791,2021-08-12,0.0348,4,403,city,PR,1,0
Vargem Bonita,3170602.0,2021-06-18,202124,2148.0,2153.0,True,False,115,5353.8175,2021-06-18,0.0174,2,357,city,MG,0,0
Ibirapuã,2912806.0,2021-07-29,202130,8690.0,8637.0,True,False,1149,13222.09436,2021-07-29,0.0131,15,433,city,BA,8,0
