allocated_memory_MB,total_memory_MB,milliseconds
139.0,857.0,1629819254035
139.0,855.0,1629819254039
139.0,854.0,1629819254043
139.0,935.0,1629819254047
139.0,933.0,1629819254050
139.0,931.0,1629819254053
139.0,929.0,1629819254057
139.0,927.0,1629819254060
139.0,926.0,1629819254063
139.0,924.0,1629819254066
139.0,922.0,1629819254069
139.0,920.0,1629819254072
139.0,918.0,1629819254075
139.0,917.0,1629819254078
139.0,915.0,1629819254081
139.0,913.0,1629819254084
139.0,911.0,1629819254087
139.0,909.0,1629819254090
139.0,908.0,1629819254093
139.0,906.0,1629819254096
139.0,904.0,1629819254100
139.0,902.0,1629819254104
139.0,900.0,1629819254107
139.0,898.0,1629819254110
139.0,897.0,1629819254114
139.0,895.0,1629819254117
139.0,893.0,1629819254120
139.0,891.0,1629819254123
139.0,889.0,1629819254126
139.0,888.0,1629819254128
139.0,886.0,1629819254131
139.0,884.0,1629819254134
139.0,882.0,1629819254136
139.0,880.0,1629819254139
139.0,879.0,1629819254142
139.0,877.0,1629819254145
139.0,875.0,1629819254147
139.0,873.0,1629819254150
139.0,871.0,1629819254152
139.0,870.0,1629819254155
139.0,868.0,1629819254157
139.0,866.0,1629819254160
139.0,864.0,1629819254162
139.0,862.0,1629819254165
139.0,861.0,1629819254167
139.0,859.0,1629819254170
139.0,857.0,1629819254172
139.0,855.0,1629819254175
139.0,935.0,1629819254179
139.0,934.0,1629819254181
139.0,932.0,1629819254184
139.0,930.0,1629819254186
139.0,928.0,1629819254189
139.0,926.0,1629819254191
139.0,925.0,1629819254194
139.0,923.0,1629819254197
139.0,921.0,1629819254201
139.0,919.0,1629819254204
139.0,917.0,1629819254208
139.0,916.0,1629819254210
139.0,914.0,1629819254213
139.0,912.0,1629819254215
139.0,910.0,1629819254218
139.0,908.0,1629819254221
139.0,907.0,1629819254224
